quizzes,solutions
000023000047600200093780005520090010000431507000000408760040000150009603009050082,615923874847615239293784165524897316986431527371562498762348951158279643439156782
080054000000200700040390060500409080003010009600830072037046098902001405000000010,786154923319268754245397861521479386873612549694835172137546298962781435458923617
008650310006002004790080056000004005600309470370060002005100047200798000900003001,428657319516932784793481256189274635652319478374865192835126947241798563967543821
000016305000800760003902000090600040502007081060005902010000800759008000200503094,948716325125834769673952418897621543532497681461385972314269857759148236286573194
500701000004350701000062008000580390250104000060070000100400600078000030900030054,582741963694358721317962548741586392253194876869273415135429687478615239926837154
050106090701030002080007004026903008010740000379500200008024100000850003940000060,254186397791435682683297514426913758815742936379568241538624179167859423942371865
001900375000008100463000000050004020104002608020137090700815009045060000800400203,281946375597328146463751982359684721174592638628137594732815469945263817816479253
203049708059060040060203100300906000400070000570004023040000017080020600002100850,213549768859761342764283195328956471491372586576814923945638217187425639632197854
900600080038000500406203007160502009000060050020007403700050010083170024040009000,917645382238791546456283197164532879379468251825917463792354618583176924641829735
901800040070315080320009000702000065009007102000054008060071003800002010407930500,951826347674315289328749651782193465549687132136254978265471893893562714417938526
400030020006000034000005708008190005520068010090000073800703000064900001102450900,475839126986271534213645798348197265527368419691524873859713642764982351132456987
002398010010700086907000500500106204003507000460002001006050008040000090800014302,652398417314725986987461523579186234123547869468932751736259148241873695895614372
307050020520604070900000001264007008000321400050000090700209806001800003400060057,317958624528614379946732581264597138879321465153486792735249816691875243482163957
067850409000017000002603050003090241000080003400000706010000020906520100700008034,367852419548917362192643857683795241271486593459231786814379625936524178725168934
030614800408005060590070200000030650003500401020067009700091008000200070984000030,237614895418925763596873214849132657673589421125467389762391548351248976984756132
700200800003000105601903700020010080870020640906004350000405009532007000007680000,759241836243768195681953724324516987875329641916874352168435279532197468497682513
090500200080010603100023080000080009560104708027900001406007000700290406030040150,693578214285419673174623985341782569569134728827965341416357892758291436932846157
004209016800015074070006930306000008001480007000090020008034000050100600927500300,534279816869315274172846935346752198291483567785691423618934752453127689927568341
000800500806057032302060700400009000103608900020705160000100840501003009007090320,794832516816957432352461798465319287173628954928745163239176845541283679687594321
120000700600400850805230040290060070040803006001020009050600107003000460000057900,124586793639471852875239641298165374547893216361724589952648137783912465416357928
008000200004597001030040900400306805051074032060100070002050704900060000086010090,598631247624597381137248956479326815851974632263185479312859764945763128786412593
070086004006034702030000910092800040005040003600020178300090061508207000000015000,271986354956134782834752916192873645785641293643529178327498561518267439469315827
004897000000400859200010030000000473000080100017360005095600000038005017402009060,354897621761423859289516734826951473543782196917364285195678342638245917472139568
000804703050000082007390100075010098083000605900002304006070000190400020000108460,619824753354761982827395146475613298283947615961582374546279831198436527732158469
019700000078030160500042000000050042000876390090000608800000530052610870060300401,419768253278539164536142987683951742124876395795423618841297536352614879967385421
026980000009010004580003600047000001090500080002860090000704015200090306300200070,426985137739612854581473629847329561693541782152867493968734215275198346314256978
